_id,Date,Line,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Vehicle
871,2026-02-10,EC,11:52,Tuesday,MOUNT PLEASANT STATION,EXGA,0,0,W,6236
872,2026-02-10,EC,11:53,Tuesday,LEASIDE STATION,SXUEG,5,13,W,6204
873,2026-02-10,EC,12:09,Tuesday,MOUNT PLEASANT STATION,SXUEG,10,18,E,6268
874,2026-02-10,EC,12:54,Tuesday,OAKWOOD STATION,SXUEG,12,19,W,6253
875,2026-02-10,EC,14:02,Tuesday,CEDARVALE STATION,MXPAA,4,11,W,6262
876,2026-02-10,EC,14:43,Tuesday,FOREST HILL STATION,SXUEG,4,11,W,6255
877,2026-02-10,FW,15:08,Tuesday,NORFINCH OAKDALE STOP,EXNEA,6,12,W,0
878,2026-02-10,FW,15:18,Tuesday,JANE FWLRT STOP,EXNEA,6,12,E,0
879,2026-02-10,EC,15:19,Tuesday,LAIRD STATION,MXPAA,3,9,E,6241
880,2026-02-10,EC,15:27,Tuesday,SUNNYBROOK PARK STOP,MXPAA,3,9,E,6241
881,2026-02-10,EC,15:29,Tuesday,EGLINTON ECLRT STATION,PXMEL,0,0,,0
882,2026-02-10,EC,15:37,Tuesday,GOLDEN MILE STOP,MXPAA,3,9,E,6248
883,2026-02-10,FW,15:41,Tuesday,JANE FWLRT STOP,EXNEA,6,12,E,0
884,2026-02-10,EC,15:50,Tuesday,DON VALLEY STATION,SXUEG,3,9,E,6242
885,2026-02-10,EC,16:08,Tuesday,CEDARVALE STATION,MXPAA,3,9,W,6262
886,2026-02-10,EC,17:06,Tuesday,LAIRD STATION,MXPAA,3,7,W,6228
887,2026-02-10,EC,17:24,Tuesday,GOLDEN MILE STOP,SXO,48,52,W,6263
888,2026-02-10,EC,17:46,Tuesday,FOREST HILL STATION,MXPAA,3,7,E,6254
889,2026-02-10,EC,18:15,Tuesday,LEASIDE STATION,MXPAA,3,7,E,6239
890,2026-02-10,EC,18:45,Tuesday,CEDARVALE STATION,SXUEG,4,8,E,6213
891,2026-02-10,FW,20:05,Tuesday,MILVAN RUMIKE STOP,EXATC,0,0,E,6502
892,2026-02-10,FW,20:20,Tuesday,PEARLDALE STOP,EXATC,0,0,W,6503
893,2026-02-10,FW,20:21,Tuesday,NORFINCH OAKDALE STOP,EXATC,0,0,E,6513
894,2026-02-10,EC,21:02,Tuesday,MOUNT DENNIS STATION P,EXBK,5,10,E,6255
895,2026-02-10,EC,21:27,Tuesday,MOUNT PLEASANT STATION,MXIR,22,28,E,6213
896,2026-02-10,EC,22:39,Tuesday,DON VALLEY STATION,MXIRS,0,0,,0
897,2026-02-10,EC,23:32,Tuesday,CEDARVALE STATION,MXPAA,0,0,W,6237
898,2026-02-11,EC,05:39,Wednesday,KENNEDY ECLRT STATION,EXECD,9,0,W,6259
899,2026-02-11,EC,06:47,Wednesday,KENNEDY ECLRT STATION,EXTM,4,8,W,6233
900,2026-02-11,EC,07:00,Wednesday,CALEDONIA STATION,EXO,4,8,E,6242
901,2026-02-11,EC,09:10,Wednesday,KEELESDALE STATION,MXPAA,0,0,E,6250
902,2026-02-11,EC,09:14,Wednesday,MOUNT DENNIS STATION,EXTM,4,8,E,6225
903,2026-02-11,FW,10:31,Wednesday,FINCH WEST FWLRT STATI,EXO,10,20,W,6514
904,2026-02-11,FW,11:36,Wednesday,MILVAN RUMIKE STOP,PXOV,223,229,E,6505
905,2026-02-11,EC,14:05,Wednesday,EGLINTON ECLRT STATION,MXPAA,3,10,W,6217
906,2026-02-11,EC,14:06,Wednesday,OAKWOOD STATION,SXDP,3,10,E,6206
907,2026-02-11,EC,14:14,Wednesday,LEASIDE STATION,MXPAA,3,10,E,6263
908,2026-02-11,EC,14:17,Wednesday,OAKWOOD STATION,SXUEG,7,14,E,6237
909,2026-02-11,FW,14:49,Wednesday,NORFINCH OAKDALE STOP,MXPAA,0,0,W,6517
910,2026-02-11,FW,14:49,Wednesday,NORFINCH OAKDALE STOP,PXWZ,6,12,W,6517
911,2026-02-11,EC,15:06,Wednesday,CHAPLIN STATION,SXUEG,3,10,E,6264
912,2026-02-11,FW,16:24,Wednesday,ROWNTREE MILLS STOP,MXTD,0,0,W,6508
913,2026-02-11,EC,17:16,Wednesday,EGLINTON ECLRT STATION,SXPOL,4,9,W,6255
914,2026-02-11,EC,17:21,Wednesday,WYNFORD STOP,MXPAA,3,10,W,6251
915,2026-02-11,EC,18:04,Wednesday,MOUNT PLEASANT STATION,SXUEG,4,9,W,6234
916,2026-02-11,FW,18:28,Wednesday,HUMBER COLLEGE STOP,SXUEG,106,112,W,6515
917,2026-02-11,EC,19:02,Wednesday,CHAPLIN STATION,MXPAA,3,11,E,6234
918,2026-02-11,EC,19:08,Wednesday,WYNFORD STOP,MXPAA,3,10,W,6255
919,2026-02-11,EC,20:42,Wednesday,CEDARVALE STATION,SXUEG,0,0,E,0
920,2026-02-11,EC,20:47,Wednesday,FOREST HILL STATION,EXGA,15,21,E,6221
921,2026-02-11,FW,20:50,Wednesday,DUNCANWOODS STOP,PXSW,33,39,W,6502
922,2026-02-11,EC,21:03,Wednesday,OAKWOOD STATION,SXUEG,0,0,E,6234
923,2026-02-11,FW,22:07,Wednesday,JANE FWLRT STOP,MXD,0,0,E,6509
924,2026-02-11,EC,22:42,Wednesday,CHAPLIN STATION,SXUEG,0,0,E,6220
925,2026-02-11,FW,23:22,Wednesday,MARTIN GROVE STOP,PXSW,0,0,B,0
926,2026-02-12,FW,05:34,Thursday,MARTIN GROVE STOP,EXO,64,73,E,6509
927,2026-02-12,EC,05:55,Thursday,FOREST HILL STATION,TXNCA,0,0,,0
928,2026-02-12,EC,07:13,Thursday,OAKWOOD STATION,MXPAA,0,0,E,6264
929,2026-02-12,EC,07:33,Thursday,AVENUE STATION,EXCO,7,14,E,6232
930,2026-02-12,EC,08:11,Thursday,FAIRBANK STATION,MXPAA,0,0,E,6269
931,2026-02-12,EC,09:51,Thursday,OAKWOOD STATION,MXPAA,0,0,W,6221
932,2026-02-12,FW,10:25,Thursday,EMERY STOP,MXUS,5,15,E,6505
933,2026-02-12,EC,11:28,Thursday,MOUNT DENNIS STATION,MXO,0,0,E,6273
934,2026-02-12,EC,12:53,Thursday,AVENUE STATION,SXO,3,10,E,6238
935,2026-02-12,EC,12:56,Thursday,CHAPLIN STATION,SXUEG,3,10,W,6211
936,2026-02-12,EC,13:12,Thursday,HAKIMI LEBOVIC STOP,MXPAA,3,10,W,6262
937,2026-02-12,FW,13:31,Thursday,FINCH WEST FWLRT STATI,SXUEG,6,16,W,0
938,2026-02-12,EC,13:39,Thursday,MOUNT DENNIS STATION,SXDP,0,0,,0
939,2026-02-12,EC,14:28,Thursday,HAKIMI LEBOVIC STOP,MXPAA,3,10,E,6254
940,2026-02-12,EC,15:29,Thursday,LEASIDE STATION,MXPAA,3,10,W,6221
941,2026-02-12,EC,17:19,Thursday,MOUNT PLEASANT STATION,SXUEG,5,9,W,6267
942,2026-02-12,FW,17:24,Thursday,MARTIN GROVE STOP,MXUS,6,12,W,6501
943,2026-02-12,EC,17:28,Thursday,DON VALLEY STATION,MXIRS,0,0,,0
944,2026-02-12,EC,17:35,Thursday,MOUNT DENNIS STATION,EXO,10,14,W,6267
945,2026-02-12,FW,18:21,Thursday,SENTINEL STOP,TXO,8,14,E,6515
946,2026-02-12,EC,20:33,Thursday,AVENUE STATION,MXPAA,3,10,E,6200
947,2026-02-12,EC,21:06,Thursday,AVENUE STATION,SXUEG,10,16,W,6236
948,2026-02-12,EC,22:05,Thursday,EGLINTON ECLRT STATION,MXPAA,5,10,W,6221
949,2026-02-12,EC,22:18,Thursday,CALEDONIA STATION,SXUEG,6,12,W,6221
950,2026-02-13,EC,05:40,Friday,KENNEDY ECLRT STATION,PXWZ,20,0,W,6204
951,2026-02-13,EC,06:56,Friday,CHAPLIN STATION,EXATC,4,8,E,6204
952,2026-02-13,FW,07:18,Friday,JANE FWLRT STOP,EXNEA,7,14,E,0
953,2026-02-13,EC,07:24,Friday,MOUNT DENNIS STATION,EXCE,12,16,E,6243
954,2026-02-13,EC,08:34,Friday,MOUNT DENNIS STATION,EXATC,4,8,E,6259
955,2026-02-13,EC,09:28,Friday,MOUNT DENNIS STATION,EXVE,4,8,E,6222
956,2026-02-13,EC,12:48,Friday,HAKIMI LEBOVIC STOP,PXSAC,0,0,E,6219
957,2026-02-13,FW,13:26,Friday,FINCH WEST FWLRT STATI,TXO,5,15,W,6501
958,2026-02-13,FW,13:46,Friday,HUMBER COLLEGE STOP (A,EXGA,60,66,W,6508
959,2026-02-13,EC,14:01,Friday,EGLINTON ECLRT STATION,EXGA,4,10,E,6224
960,2026-02-13,EC,14:33,Friday,CALEDONIA STATION,TXNCA,0,0,,0
961,2026-02-13,EC,14:45,Friday,EGLINTON ECLRT STATION,PXMEL,0,0,,0
962,2026-02-13,EC,15:19,Friday,OAKWOOD STATION,MXPAA,0,0,E,6265
963,2026-02-13,FW,16:12,Friday,MARTIN GROVE STOP,TXO,5,11,E,6505
964,2026-02-13,FW,16:27,Friday,MARTIN GROVE STOP,EXO,6,12,E,6511
965,2026-02-13,EC,16:57,Friday,LEASIDE STATION,MXO,0,0,,0
966,2026-02-13,EC,18:03,Friday,O'CONNOR STOP,EXATC,0,0,W,6269
967,2026-02-13,EC,18:10,Friday,MOUNT DENNIS STATION,TXO,4,8,E,6247
968,2026-02-13,EC,19:00,Friday,LAIRD STATION,EXDO,20,25,E,6251
969,2026-02-13,FW,19:13,Friday,STEVENSON STOP,SXO,12,22,W,6516
970,2026-02-13,EC,19:29,Friday,FOREST HILL STATION,EXGA,4,8,E,6226
971,2026-02-13,EC,20:55,Friday,MOUNT PLEASANT STATION,MXIS,0,0,E,0
972,2026-02-13,EC,23:00,Friday,KEELESDALE STATION,PXMO,53,61,,0
973,2026-02-13,EC,23:10,Friday,AVENUE STATION,SXUEG,21,28,W,0
974,2026-02-13,EC,23:16,Friday,SCIENCE CENTRE,SXUEG,6,14,E,6253
975,2026-02-14,EC,06:24,Saturday,MOUNT PLEASANT STATION,EXCE,0,0,E,6252
976,2026-02-14,EC,07:40,Saturday,CALEDONIA STATION,SXAP,0,0,,0
977,2026-02-14,FW,11:17,Saturday,WESTMORE STOP,EXCE,0,0,E,6503
978,2026-02-14,EC,11:41,Saturday,OAKWOOD STATION,MXIRS,0,0,,0
979,2026-02-14,EC,14:52,Saturday,MOUNT DENNIS STATION,TXOI,8,16,E,6200
980,2026-02-14,EC,16:55,Saturday,O'CONNOR STOP,EXO,0,0,W,6230
981,2026-02-14,FW,18:29,Saturday,FINCH AND YORKGATE,PXSIS,14,24,E,6502
982,2026-02-14,EC,18:31,Saturday,SLOANE STOP TO WYNFORD,PXSAC,0,0,,0
983,2026-02-14,FW,19:00,Saturday,EMERY STOP,EXO,0,0,W,6503
984,2026-02-14,EC,19:56,Saturday,AVENUE STATION,EXATC,0,0,W,6266
985,2026-02-14,FW,20:45,Saturday,HUMBER COLLEGE STOP,EXCE,0,0,E,6515
986,2026-02-14,EC,20:59,Saturday,SLOANE STOP,EXTM,0,0,W,6228
987,2026-02-14,EC,21:07,Saturday,EGLINTON ECLRT STATION,SXUEG,11,23,E,6233
988,2026-02-14,EC,21:24,Saturday,CHAPLIN STATION,SXUEG,7,19,W,6228
989,2026-02-14,EC,21:52,Saturday,SLOANE STOP,MXI,23,29,E,6233
990,2026-02-15,EC,07:30,Sunday,KENNEDY ECLRT STATION,TXNIP,13,0,W,6242
991,2026-02-15,EC,08:00,Sunday,HAKIMI LEBOVIC STOP -,PXSAC,5,15,E,0
992,2026-02-15,EC,08:00,Sunday,BIRCHMOUNT STOP,PXSAC,5,0,E,6247
993,2026-02-15,FW,12:12,Sunday,MARTIN GROVE STOP,EXO,0,0,W,6505
994,2026-02-15,EC,12:26,Sunday,SUNNYBROOK PARK STOP,PXWZ,0,0,W,6246
995,2026-02-15,FW,13:02,Sunday,ALBION STOP,EXCE,9,18,E,6508
996,2026-02-15,EC,13:03,Sunday,FAIRBANK STATION,MXO,3,10,E,6246
997,2026-02-15,FW,13:11,Sunday,PEARLDALE STOP,MXD,0,0,E,6508
998,2026-02-15,EC,15:28,Sunday,MOUNT DENNIS STATION,SXO,0,0,,0
999,2026-02-15,FW,15:38,Sunday,MARTIN GROVE STOP,TXTO,0,0,W,6505
1000,2026-02-15,EC,15:39,Sunday,CALEDONIA STATION,SXDP,3,10,W,6247
1001,2026-02-15,FW,17:11,Sunday,WESTMORE STOP,EXO,0,0,W,6505
1002,2026-02-15,EC,17:27,Sunday,LAIRD STATION,SXDP,0,0,W,6247
1003,2026-02-15,EC,17:36,Sunday,MOUNT DENNIS STATION,SXDP,3,10,W,6221
1004,2026-02-15,EC,18:38,Sunday,OAKWOOD STATION,MXIS,0,0,,0
1005,2026-02-15,EC,18:46,Sunday,EGLINTON ECLRT STATION,SXDP,0,0,W,6209
1006,2026-02-15,FW,19:11,Sunday,ROWNTREE MILLS STOP,MXD,0,0,W,6514
1007,2026-02-15,EC,19:49,Sunday,MOUNT DENNIS STATION,EXBK,14,28,E,6244
1008,2026-02-15,FW,20:09,Sunday,CALEDONIA STATION,EXBK,20,35,E,6244
1009,2026-02-15,EC,21:47,Sunday,LAIRD STATION,MXIR,17,32,W,6242
1010,2026-02-15,EC,21:49,Sunday,FOREST HILL STATION,SXO,0,0,,0
1011,2026-02-15,FW,23:43,Sunday,HUMBER COLLEGE STOP,SXUEG,0,0,,0
1012,2026-02-15,EC,00:05,Sunday,CEDARVALE STATION,SXUEG,0,0,W,0
1013,2026-02-16,EC,03:48,Monday,EGLINTON AND BIRCHMOUN,TXPD,0,0,E,0
1014,2026-02-16,EC,05:35,Monday,KENNEDY ECLRT STATION,TXO,3,0,W,6212
1015,2026-02-16,EC,06:54,Monday,AVENUE STATION,EXGA,0,0,W,6213
1016,2026-02-16,FW,08:11,Monday,HUMBER COLLEGE STOP,EXBK,7,14,E,6514
1017,2026-02-16,EC,09:17,Monday,LEASIDE STATION,MXIS,0,0,,0
1018,2026-02-16,EC,11:40,Monday,O'CONNOR STOP,PXW,0,0,W,6212
1019,2026-02-16,EC,11:48,Monday,CEDARVALE STATION,MXIS,0,0,,0
1020,2026-02-16,EC,12:29,Monday,AVENUE STATION,MXPAA,0,0,W,6268
1021,2026-02-16,EC,12:34,Monday,EGLINTON ECLRT STATION,MXIRS,0,0,,0
1022,2026-02-16,EC,13:29,Monday,FOREST HILL STATION,MXPAA,4,11,E,6241
1023,2026-02-16,EC,14:05,Monday,GOLDEN MILE STOP,MXPAA,3,11,E,6223
1024,2026-02-16,EC,14:31,Monday,GOLDEN MILE STOP,MXPAA,4,11,W,6254
1025,2026-02-16,EC,15:26,Monday,DON VALLEY STATION,SXDP,3,11,E,6252
1026,2026-02-16,EC,15:44,Monday,MOUNT PLEASANT STATION,EXO,7,14,W,6231
1027,2026-02-16,EC,16:06,Monday,EGLINTON ECLRT STATION,SXDP,0,0,,0
1028,2026-02-16,EC,17:12,Monday,AGA KHAN PARK - MUSEUM,EXO,0,0,W,6229
1029,2026-02-16,EC,17:35,Monday,OAKWOOD STATION,MXPAA,0,0,W,6246
1030,2026-02-16,EC,17:58,Monday,CALEDONIA STATION,SXDP,4,11,W,6228
1031,2026-02-16,FW,18:11,Monday,DUNCANWOODS STOP,EXTM,0,0,W,6514
1032,2026-02-16,EC,18:23,Monday,WYNFORD STOP,SXDP,3,18,E,6250
1033,2026-02-16,EC,18:31,Monday,CEDARVALE STATION,SXO,5,20,E,6228
1034,2026-02-16,FW,19:15,Monday,HUMBER COLLEGE STOP,MXO,5,15,,6500
1035,2026-02-16,FW,19:21,Monday,NORFINCH OAKDALE STOP,SXAP,6,16,W,6503
1036,2026-02-16,EC,21:03,Monday,EGLINTON ECLRT STATION,SXUEG,13,26,E,6270
1037,2026-02-16,EC,22:25,Monday,OAKWOOD STATION,MXPAA,0,0,W,6228
1038,2026-02-16,EC,22:48,Monday,FAIRBANK STATION,SXUEG,0,0,W,6241
1039,2026-02-17,FW,05:35,Tuesday,FINCH WEST FWLRT STATI,TXCSA,0,0,,0
1040,2026-02-17,EC,06:25,Tuesday,IONVIEW STOP,EXO,9,29,W,6264
1041,2026-02-17,EC,06:53,Tuesday,SLOANE STOP,EXO,20,40,W,6264
1042,2026-02-17,FW,08:07,Tuesday,SIGNET ARROW STOP,EXO,0,0,W,6505
1043,2026-02-17,EC,08:08,Tuesday,MOUNT DENNIS STATION,MXIRS,0,0,,0
1044,2026-02-17,EC,08:48,Tuesday,EGLINTON ECLRT STATION,SXUEG,5,9,E,6209
1045,2026-02-17,EC,09:20,Tuesday,KEELESDALE STATION,MXIRS,0,0,E,0
1046,2026-02-17,EC,09:46,Tuesday,KENNEDY ECLRT STATION,EXO,4,8,W,6250
1047,2026-02-17,EC,10:51,Tuesday,KENNEDY ECLRT STATION,TXATC,0,0,W,6267
1048,2026-02-17,EC,12:01,Tuesday,MOUNT PLEASANT STATION,SXUEG,3,10,W,6236
1049,2026-02-17,EC,12:04,Tuesday,CHAPLIN STATION,SXUEG,8,15,E,6222
1050,2026-02-17,FW,14:47,Tuesday,NORFINCH OAKDALE STOP,TXNIP,10,20,W,6501
1051,2026-02-17,EC,15:29,Tuesday,LAIRD STATION,SXEAS,3,8,E,6214
1052,2026-02-17,EC,15:30,Tuesday,EGLINTON ECLRT STATION,PXMEL,0,0,,0
1053,2026-02-17,EC,15:30,Tuesday,EGLINTON ECLRT STATION,MXO,0,0,,0
1054,2026-02-17,EC,16:00,Tuesday,FOREST HILL STATION,SXDP,5,10,E,6213
1055,2026-02-17,FW,16:24,Tuesday,HUMBER COLLEGE STATION,EXO,6,12,W,6505
1056,2026-02-17,EC,17:00,Tuesday,KENNEDY ECLRT STATION,TXNCA,0,0,,0
1057,2026-02-17,EC,17:06,Tuesday,O'CONNOR STOP,EXATC,5,10,E,6239
1058,2026-02-17,EC,18:04,Tuesday,MOUNT DENNIS STATION,EXBK,5,10,E,6265
1059,2026-02-17,FW,18:19,Tuesday,HUMBER COLLEGE STOP TO,TXO,6,12,W,6509
1060,2026-02-17,EC,22:36,Tuesday,EMSF,TXO,19,25,W,6265
1061,2026-02-17,EC,23:05,Tuesday,OAKWOOD STATION,SXUEG,0,0,E,0
1062,2026-02-17,EC,23:37,Tuesday,LEASIDE STATION,SXO,0,0,,0
1063,2026-02-18,FW,03:00,Wednesday,LINE 6,MXST,0,0,,0
1064,2026-02-18,EC,03:00,Wednesday,LINE 5,MXST,0,0,,0
1065,2026-02-18,FW,05:49,Wednesday,HUMBER COLLEGE STOP,MXIE,0,0,,0
1066,2026-02-18,EC,05:57,Wednesday,MOUNT DENNIS STATION,TXCC,7,14,E,0
1067,2026-02-18,FW,10:10,Wednesday,EMERY STOP,EXADD,242,252,E,6509
1068,2026-02-18,EC,10:57,Wednesday,LEASIDE STATION,SXAP,0,0,W,6236
1069,2026-02-18,FW,11:09,Wednesday,FINCH WEST FWLRT STATI,PXSW,7,14,E,0
1070,2026-02-18,FW,14:07,Wednesday,MARTIN GROVE STOP,TXOS,4,14,W,6503
1071,2026-02-18,FW,14:51,Wednesday,MOUNT OLIVE STOP,PXTIS,5,15,W,6501
1072,2026-02-18,FW,14:52,Wednesday,NORTH HANDOVER AND SOU,PXTIS,8,15,,6513
1073,2026-02-18,FW,14:58,Wednesday,FINCH WEST FWLRT STATI,PXMST,0,0,,0
1074,2026-02-18,EC,15:00,Wednesday,MOUNT DENNIS STATION,EXDO,5,10,E,6259
1075,2026-02-18,FW,15:03,Wednesday,YORK GATE,PXTIS,4,11,,6512
1076,2026-02-18,FW,15:04,Wednesday,STEVENSON STOP,TXOVS,0,0,W,6515
1077,2026-02-18,EC,15:27,Wednesday,CALEDONIA STATION,EXGA,5,10,E,6213
1078,2026-02-18,EC,15:31,Wednesday,LEASIDE STATION,EXGA,0,0,W,0
1079,2026-02-18,EC,15:46,Wednesday,GOLDEN MILE STOP,EXWS,5,10,W,6225
1080,2026-02-18,FW,16:05,Wednesday,FINCH WEST FWLRT STATI,TXNIP,5,12,W,6514
1081,2026-02-18,EC,16:10,Wednesday,EGLINTON ECLRT STATION,SXDP,0,0,,0
1082,2026-02-18,EC,16:19,Wednesday,MOUNT DENNIS STATION,MXPAA,0,0,E,6263
1083,2026-02-18,FW,17:45,Wednesday,FINCH WEST FWLRT STATI,EXAC,6,12,W,6504
1084,2026-02-18,FW,17:56,Wednesday,HUMBER COLLEGE STOP,TXO,16,23,W,6501
1085,2026-02-18,EC,18:27,Wednesday,CEDARVALE STATION,MXPAA,0,0,W,6236
1086,2026-02-18,EC,18:43,Wednesday,LEASIDE STATION,MXPAA,0,0,W,6271
1087,2026-02-18,FW,19:29,Wednesday,NORFINCH OAKDALE STOP,EXAC,10,20,E,6513
1088,2026-02-18,FW,21:06,Wednesday,PEARLDALE STOP,EXO,0,0,E,6511
1089,2026-02-18,FW,21:10,Wednesday,MARTIN GROVE STOP,EXBK,67,75,E,6503
1090,2026-02-18,FW,21:11,Wednesday,DRIFTWOOD STOP,EXCE,0,0,W,6514
1091,2026-02-18,EC,21:36,Wednesday,MOUNT DENNIS STATION,EXWA,0,0,W,6251
1092,2026-02-18,EC,22:12,Wednesday,AVENUE STATION,EXCE,0,0,W,6221
1093,2026-02-18,EC,23:11,Wednesday,MOUNT DENNIS STATION,MXI,0,0,W,6222
1094,2026-02-19,EC,02:26,Thursday,MOUNT DENNIS STATION,SXO,0,0,,0
1095,2026-02-19,EC,05:39,Thursday,KENNEDY ECLRT STATION,EXBK,0,0,W,6208
1096,2026-02-19,EC,06:39,Thursday,O'CONNOR STOP,EXTM,4,8,S,6225
1097,2026-02-19,EC,07:06,Thursday,MOUNT DENNIS STATION,TXNOA,4,8,E,0
1098,2026-02-19,EC,07:51,Thursday,MOUNT PLEASANT STATION,TXNOA,4,8,E,0
1099,2026-02-19,FW,08:11,Thursday,FINCH WEST FWLRT STATI,EXO,7,12,E,6511
1100,2026-02-19,FW,09:59,Thursday,EMERY STOP,EXO,3,14,E,6516
1101,2026-02-19,EC,12:16,Thursday,O'CONNOR STOP,MXPAA,0,0,E,6263
1102,2026-02-19,EC,12:39,Thursday,AVENUE STATION,EXGA,0,0,W,0
1103,2026-02-19,EC,13:12,Thursday,OAKWOOD STATION,EXDO,3,11,E,6228
1104,2026-02-19,EC,13:47,Thursday,AVENUE STATION,EXGA,16,24,E,6263
1105,2026-02-19,FW,14:22,Thursday,MILVAN RUMIKE STOP,EXBK,3,13,W,6514
1106,2026-02-19,EC,15:35,Thursday,KEELESDALE STATION,EXGA,7,15,W,6243
1107,2026-02-19,FW,16:18,Thursday,SENTINEL STOP,SXAP,54,61,W,6502
1108,2026-02-19,EC,16:36,Thursday,KEELESDALE STATION,EXO,7,14,E,6239
1109,2026-02-19,EC,17:23,Thursday,CEDARVALE STATION,MXPAA,3,8,W,6224
1110,2026-02-19,EC,18:22,Thursday,PHARMACY STOP,MXPAA,0,0,E,6234
1111,2026-02-19,EC,23:53,Thursday,EMSF WYE,PXSAC,0,0,,0
1112,2026-02-19,EC,01:18,Thursday,EGLINTON ECLRT STATION,SXUEG,0,0,W,0
1113,2026-02-20,EC,05:40,Friday,KENNEDYSTATION,PXMO,40,0,W,6223
1114,2026-02-20,EC,07:25,Friday,KEELESDALE STATION,SXO,20,24,E,6234
1115,2026-02-20,FW,08:02,Friday,FINCH WEST FWLRT STATI,EXHV,7,14,,6506
1116,2026-02-20,FW,08:22,Friday,FINCH WEST FWLRT STATI,EXGA,3,10,W,6506
1117,2026-02-20,FW,08:46,Friday,FINCH WEST FWLRT STATI,EXO,7,14,W,6513
1118,2026-02-20,EC,09:49,Friday,KENNEDY ECLRT STATION,MXIRS,0,0,,0
1119,2026-02-20,EC,11:55,Friday,CHAPLIN STATION,EXGA,0,0,W,0
1120,2026-02-20,EC,12:20,Friday,KENNEDY ECLRT STATION,EXGA,0,0,W,0
1121,2026-02-20,EC,13:42,Friday,KEELESDALE STATION,EXO,0,0,W,6265
1122,2026-02-20,EC,15:00,Friday,MOUNT PLEASANT STATION,EXGA,6,12,W,6267
1123,2026-02-20,EC,15:26,Friday,LEASIDE STATION,EXGA,7,13,E,6270
1124,2026-02-20,EC,15:35,Friday,FAIRBANK STATION,MXPAA,0,0,E,6239
1125,2026-02-20,FW,15:40,Friday,FINCH WEST FWLRT STATI,MXSAN,6,12,W,6516
1126,2026-02-20,EC,19:17,Friday,CEDARVALE STATION,EXGA,7,17,E,6212
1127,2026-02-20,EC,19:22,Friday,OAKWOOD STATION,EXGA,5,13,W,6211
1128,2026-02-20,FW,19:33,Friday,HUMBER COLLEGE STOP,EXO,31,38,W,6501
1129,2026-02-20,EC,20:28,Friday,KEELESDALE STATION,SXO,0,0,,0
1130,2026-02-20,FW,20:45,Friday,HUMBER COLLEGE STOP,SXUEG,5,15,E,6514
1131,2026-02-20,EC,21:20,Friday,CALEDONIA STATION,SXUEG,5,11,E,6264
1132,2026-02-20,EC,21:37,Friday,KENNEDY ECLRT STATION,EXO,0,0,W,6206
1133,2026-02-20,EC,21:40,Friday,LEASIDE STATION,SXUEG,3,9,W,6247
1134,2026-02-20,EC,21:42,Friday,CHAPLIN STATION,SXUEG,0,0,W,6247
1135,2026-02-20,EC,21:55,Friday,LEASIDE STATION,MXIR,10,16,E,6264
1136,2026-02-20,EC,22:14,Friday,FAIRBANK STATION,EXO,3,9,W,6258
1137,2026-02-20,EC,22:40,Friday,AVENUE STATION,SXUEG,13,19,E,6255
1138,2026-02-21,EC,08:13,Saturday,KENNEDY ECLRT STATION,EXDO,8,16,W,6230
1139,2026-02-21,EC,08:24,Saturday,MOUNT DENNIS STATION,EXATC,7,14,E,6233
1140,2026-02-21,EC,10:59,Saturday,IONVIEW STOP,TXATC,0,0,W,6275
1141,2026-02-21,EC,12:47,Saturday,FOREST HILL STATION,SXUEG,0,0,W,0
1142,2026-02-21,EC,13:51,Saturday,MOUNT DENNIS STATION,EXTM,8,16,E,6266
1143,2026-02-21,EC,14:10,Saturday,O'CONNOR STOP,MXPAA,0,0,W,6224
1144,2026-02-21,EC,15:34,Saturday,GOLDEN MILE STOP,MXPAA,0,0,E,6270
1145,2026-02-21,EC,15:48,Saturday,EGLINTON ECLRT STATION,SXO,6,14,W,6203
1146,2026-02-21,EC,17:04,Saturday,MOUNT PLEASANT STATION,SXO,4,12,W,6275
1147,2026-02-21,EC,19:36,Saturday,MOUNT PLEASANT STATION,SXO,7,15,W,6269
1148,2026-02-21,EC,20:00,Saturday,EGLINTON ECLRT STATION,EXGA,4,18,E,6259
1149,2026-02-21,FW,20:30,Saturday,FINCH WEST FWLRT STATI,MXO,0,0,,0
1150,2026-02-21,EC,22:55,Saturday,KENNEDY ECLRT STATION,SXUEG,0,0,W,0
1151,2026-02-21,EC,23:06,Saturday,KENNEDY ECLRT STATION,SXDP,0,0,,6208
1152,2026-02-21,EC,23:44,Saturday,FAIRBANK STATION,SXUEG,0,0,W,0
1153,2026-02-22,FW,08:18,Sunday,YORKGATE,EXO,10,20,W,6516
1154,2026-02-22,EC,12:00,Sunday,CEDARVALE STATION,MXCSA,0,0,,0
1155,2026-02-22,EC,12:10,Sunday,MOUNT PLEASANT STATION,MXIR,3,11,W,6236
1156,2026-02-22,FW,12:13,Sunday,ALBION STOP,EXCE,10,20,E,6511
1157,2026-02-22,EC,12:26,Sunday,FOREST HILL STATION,SXG,0,0,,0
1158,2026-02-22,FW,12:41,Sunday,HUMBER COLLEGE STOP,PXSW,134,144,E,6508
1159,2026-02-22,EC,12:41,Sunday,AVENUE STATION,SXUEG,6,14,E,6270
1160,2026-02-22,EC,13:13,Sunday,LEASIDE STATION,MXPAA,4,12,W,6203
